Date,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahamas The,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Caribbean,Caribbean small states,Catamarca,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Macao SAR",Chinese Taipei,Chubut,Colombia,Comoros,Congo,Congo Dem. Rep.,Congo Rep.,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,Egypt Arab Rep.,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Gambia The,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City State),Honduras,Hong Kong,Hong Kong China,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,Iran,Iran Islamic Rep.,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Korea Rep.,"Korea, Dem. People's Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macao China,"Macao SAR, China",Macedonia,Macedonia FYR,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Micronesia Fed. Sts.,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,Neuquen,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Pesca,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Rest,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Salta,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Serbia and Montenegro,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Asia,South Korea,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Taiwan China,Tajikistan,Tanzania,Thailand,The Bahamas,The Gambia,Timor,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Venezuela RB,Viet Nam,Vietnam,Virgin Islands (U.S.),"Virgin Islands, British",Wallis and Futuna,West Bank and Gaza,World,Yemen,Yemen Rep.,"Yemen, Rep.",Zambia,Zimbabwe
"Dec 30, 2021",25,32,28,3,12,25,9,27,752,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,131,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,102,174,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,277,1,291,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Dec 31, 2021",25,32,28,3,12,25,9,27,752,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,131,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,102,174,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,277,1,291,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 1, 2022",25,32,28,3,12,25,9,27,752,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,131,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,102,174,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,277,1,291,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 2, 2022",25,32,28,3,12,25,9,27,752,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,131,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,102,174,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,277,1,292,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 3, 2022",25,32,28,3,12,25,9,27,756,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,131,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,102,177,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,277,1,293,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 4, 2022",25,32,28,3,12,25,9,27,757,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,131,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,102,179,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,277,1,293,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 5, 2022",25,32,28,3,12,25,9,27,757,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,131,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,278,1,293,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 6, 2022",25,32,28,3,12,25,9,27,759,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,140,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,278,1,293,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 7, 2022",25,32,28,3,12,25,9,27,761,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,140,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,278,1,293,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 8, 2022",25,32,28,3,12,25,9,27,761,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,140,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,278,1,293,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 9, 2022",25,32,28,3,12,25,9,27,761,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,140,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,278,1,307,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 10, 2022",25,32,28,3,12,25,9,27,761,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,140,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,278,1,307,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 11, 2022",25,32,28,3,12,25,9,27,761,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,140,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,282,1,307,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 12, 2022",25,32,28,3,12,25,9,27,761,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,141,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,282,1,307,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 13, 2022",25,32,28,3,12,25,9,27,772,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,141,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,283,1,307,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 14, 2022",25,32,28,3,12,25,9,27,773,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,141,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,283,1,307,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 15, 2022",25,32,28,3,12,25,9,27,773,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,141,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,283,1,307,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 16, 2022",25,32,28,3,12,25,9,27,773,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,141,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,283,1,307,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 17, 2022",25,32,28,3,12,25,9,27,773,26,22,48,64,27,24,2,27,27,28,27,66,28,27,15,24,44,3,27,27,432,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,173,62,2,1,1,141,26,11,13,9,5,45,14,43,14,10,43,62,13,63,26,28,34,52,25,4,33,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,33,4,27,24,28,29,1,34,20,4,5,62,46,49,49,22,2,25,64,9,49,67,29,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,151,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,31,27,27,5,49,4,27,27,17,6,34,23,103,182,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,28,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,29,27,55,21,12,15,27,29,30,68,284,1,307,25,20,4,31,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 18, 2022",25,32,28,3,12,25,9,27,777,26,22,48,64,27,25,2,27,27,29,27,66,29,27,15,24,47,3,27,27,436,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,176,62,2,1,1,147,26,11,13,9,5,49,14,43,14,10,43,62,13,63,26,28,37,55,25,4,37,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,36,4,27,24,29,32,1,37,20,4,5,62,46,49,49,22,2,25,64,9,49,67,30,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,155,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,35,27,27,5,49,4,27,27,17,6,37,23,107,186,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,29,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,30,27,55,21,12,15,27,29,30,68,284,1,311,25,20,4,35,4,5,23,5,1,4,9,17,16,4,7,27,23
"Jan 19, 2022",25,32,28,3,12,25,9,27,778,26,22,48,64,27,25,2,27,27,29,27,66,29,27,15,24,47,3,27,27,436,12,24,43,27,27,29,25,85,26,1,5,1,15,27,27,3,176,62,2,1,1,147,26,11,13,9,5,49,14,43,14,10,43,62,13,63,26,28,37,55,25,4,37,26,18,62,20,25,7,4,5,26,64,86,11,27,11,4,9,27,67,27,8,64,11,27,4,36,4,27,24,29,32,1,37,20,4,5,62,46,49,49,22,2,25,64,9,49,67,30,53,4,27,27,27,24,21,3,19,16,25,19,26,62,27,27,27,25,12,62,63,14,2,5,4,4,27,27,32,25,25,43,15,27,27,155,11,2,5,27,10,27,22,10,29,27,25,27,15,27,67,2,1,13,45,35,27,27,5,49,4,27,27,17,6,37,23,107,186,1,30,5,82,65,10,27,5,1,43,51,27,4,12,12,4,10,1,23,20,19,45,27,29,2,26,27,32,12,34,28,62,24,19,25,5,7,19,71,25,15,15,2,17,3,25,29,7,62,52,25,16,4,27,23,32,2,3,4,15,27,5,24,30,27,55,21,12,15,27,29,30,68,284,1,311,25,20,4,35,4,5,23,5,1,4,9,17,16,4,7,27,23
